season;lemma_final;cnt_total
winter;очища;1
winter;очищен;1
winter;очк;4
winter;очкн;1
winter;очн;2
winter;очпочмак;2
winter;очпочмот;1
winter;очччен;1
winter;ошалел;1
winter;ошеломл;1
winter;ошиб;3
winter;ошиба;4
winter;ошибет;1
winter;ошибк;13
winter;ошибл;4
winter;ошибок;1
winter;ошибочн;1
winter;ощут;6
winter;ощутим;2
winter;ощуща;7
winter;ощущен;64
winter;оыициант;1
winter;оьязательн;1
winter;па;2
winter;паб;5
winter;павел;2
winter;павлов;3
winter;павловн;1
winter;пада;5
winter;пазлож;1
winter;пакер;2
winter;пакет;17
winter;пакетик;2
winter;пакетн;1
winter;пал;2
winter;пален;2
winter;палец;4
winter;палисандр;1
winter;палитр;1
winter;палочек;2
winter;палочк;10
winter;палтус;3
winter;пальм;2
winter;пальт;2
winter;пальц;2
winter;пальчик;16
winter;памя;1
winter;памят;3
winter;памятлив;1
winter;памятн;1
winter;памятник;1
winter;паназ;1
winter;паназиатск;8
winter;пандем;1
winter;пандемийн;1
winter;пандус;1
winter;панир;2
winter;панировк;2
winter;панорам;2
winter;панорамн;9
winter;пап;2
winter;папоротник;1
winter;пар;59
winter;парадокс;1
winter;параллельн;1
winter;параметр;1
winter;парен;18
winter;париж;2
winter;парк;24
winter;паркинг;2
winter;паркова;5
winter;парковк;93
winter;парковочк;1
winter;парковочн;6
winter;пармеза;4
winter;пармезан;2
winter;парн;9
winter;паров;7
winter;парод;2
winter;парочек;1
winter;парочк;2
winter;парошкообразн;1
winter;парт;2
winter;партнер;1
winter;парфюм;1
winter;паспорт;3
winter;пассажир;1
winter;паст;90
winter;пастуш;1
winter;пат;1
winter;пауз;1
winter;пафос;10
winter;пафосн;5
winter;паффутелл;1
winter;пах;1
winter;пахл;4
winter;пахлав;1
winter;пахнет;11
winter;пахнул;1
winter;пахнут;2
winter;пачк;2
winter;пашет;2
winter;пашот;5
winter;паштет;12
winter;паштик;1
winter;пдтл;1
winter;певец;2
winter;певиц;8
winter;певц;3
winter;пекин;1
winter;пекинск;11
winter;пекут;3
winter;пел;16
winter;пелемен;2
winter;пеленальн;1
winter;пельмен;47
winter;пельмешк;11
winter;пен;4
winter;пенк;3
winter;пенс;1
winter;пеп;1
winter;пеперон;1
winter;пепперон;4
winter;пеппирон;1
winter;пепсона;1
winter;пер;2
winter;перв;275
winter;первв;1
winter;первозда;1
winter;первоклассник;1
winter;первоклашк;2
winter;пергаментн;1
winter;перебива;9
winter;перебира;1
winter;перебор;4
winter;перебра;2
winter;перебронирова;1
winter;перевар;5
winter;переварен;2
winter;перевернул;1
winter;перевес;1
winter;перевест;2
winter;перевод;10
winter;переводчик;1
winter;переворачива;1
winter;переговор;3
winter;переговорн;1
winter;перегородк;2
winter;перегрет;1
winter;перегруж;2
winter;перегружа;1
winter;перегруз;1
winter;перед;1
winter;переда;6
winter;передвижен;1
winter;передела;12
winter;переделыва;2
winter;передержа;4
winter;передума;2
winter;перееда;1
winter;переедан;1
winter;переезд;1
winter;переел;1
winter;перееха;2
winter;переж;4
winter;пережар;4
winter;пережарен;9
winter;пережива;2
winter;перезванива;1
winter;перезвон;11
winter;перейд;1
winter;перекладин;1
winter;переключа;1
winter;перекрикив;1
winter;перекрикива;1
winter;перекрича;1
winter;перекрыва;1
winter;перекус;45
winter;перекусыва;1
winter;перемеша;2
winter;перемешк;1
winter;перемеща;3
winter;перемолот;2
winter;переморожен;2
winter;перемяч;1
winter;перенасыщен;1
winter;перенес;1
winter;перенесл;1
winter;перенест;2
winter;перенос;1
winter;переодет;2
winter;переодическ;4
winter;переоцен;1
winter;переоценен;2
winter;перепелин;1
winter;перепелк;3
winter;перепиар;1
winter;перепилн;1
winter;переписк;4
winter;переписыва;1
winter;переплат;3
winter;переплачив;1
winter;переполн;2
winter;переполнен;1
winter;переполня;1
winter;перепонк;1
winter;перепробова;8
winter;перепута;15
winter;перер;2
winter;перерыв;2
winter;пересад;7
winter;пересажива;1
winter;пересален;1
winter;пересел;3
winter;пересест;6
winter;пересла;1
winter;переслащен;1
winter;пересмотрет;5
winter;пересол;9
winter;пересолен;8
winter;переста;3
winter;перестро;1
winter;пересуш;4
winter;пересушен;5
winter;пересчет;1
winter;пересчита;1
winter;перетаска;1
winter;перетяжк;1
winter;переулк;1
winter;перефер;1
winter;переход;4
winter;перец;5
winter;перечисл;3
winter;перечислен;3
winter;перешл;3
winter;период;5
winter;периодическ;7
winter;перифер;4
winter;перловк;1
winter;пермона;2
winter;пермск;1
winter;персик;1
winter;персиков;1
winter;персон;4
winter;персона;1298
winter;персонаж;1
winter;персонал;81
winter;персональн;1
winter;персрна;1
winter;перформанс;2
winter;перц;9
winter;перчен;1
winter;першен;1
winter;пес;11
winter;песенк;1
winter;песенок;1
winter;песн;34
winter;песок;1
winter;песона;2
winter;песочн;1
winter;пест;6
winter;пестр;1
winter;пет;9
winter;петербург;5
winter;петербургск;6
winter;петр;1
winter;петроглиф;1
winter;петт;1
winter;петух;1
winter;печ;9
winter;печа;1
winter;печал;3
winter;печальк;1
winter;печальн;5
winter;печата;1
winter;печен;23
winter;печенек;1
winter;печенк;1
winter;печеночн;1
winter;печеньк;13
winter;печенюшк;1
winter;печк;1
winter;пеш;6
winter;пешеходн;3
winter;пешк;2
winter;пещер;2
winter;пиалк;1
winter;пианин;2
winter;пианист;2
winter;пианистк;3
winter;пибимпаб;1
winter;пив;106
winter;пивасик;1
winter;пивк;2
winter;пивн;14
winter;пивнух;3
winter;пивнушк;1
winter;пивоварн;1
winter;пиджак;1
winter;пик;2
winter;пикантн;1
winter;пил;17
winter;пила;1
winter;пилотаж;4
winter;пин;1
winter;пинокалад;2
winter;пиноколад;1
winter;пипперон;1
winter;пир;1
winter;пирог;14
winter;пирожен;2
winter;пироженк;2
winter;пирожк;5
winter;пирожн;6
winter;пирожок;4
winter;писа;25
winter;пистолетик;1
winter;пит;21
winter;пита;4
winter;питан;10
winter;питательн;1
winter;питашк;5
winter;питер;8
winter;питерск;3
winter;питомц;1
winter;пиц;1
winter;пицир;1
winter;пицц;182
winter;пиццер;13
winter;пиццет;1
winter;пиш;18
winter;пишет;2
winter;пишут;3
winter;пищ;10
winter;пищев;1
winter;пищеварен;1
winter;плава;5
winter;план;25
winter;планир;6
winter;планирова;15
winter;планиру;2
winter;планирует;3
winter;планк;6
winter;пласт;1
winter;пластик;1
winter;пластиков;3
winter;пластинк;2
winter;пластмассов;2
winter;плат;28
winter;платк;1
winter;платн;22
winter;плачевн;1
winter;плащ;1
winter;плева;3
winter;плевочек;1
winter;плед;21
winter;плейлист;6
winter;плейстейшен;1
winter;плейстейшн;1
winter;племянник;1
winter;племянниц;1
winter;пленниц;1
winter;пленочк;1
winter;плесен;3
winter;плескавиц;2
winter;плечик;1
winter;плитк;2
winter;плов;40
winter;плойк;4
winter;плоск;1
winter;плотн;10
winter;плох;108
winter;плошк;1
winter;площад;4
winter;площадк;19
winter;плюс;161
winter;пляс;1
winter;пляса;1
winter;пляск;2
winter;по;2
winter;поаказыва;1
winter;поатн;1
winter;поб;2
winter;побалова;5
winter;побед;2
winter;побежа;4
winter;побеседова;1
winter;поблагодар;14
winter;поблиз;2
winter;поболта;9
winter;побольш;23
winter;побоя;1
winter;побуд;1
winter;побыва;50
winter;побыстр;2
winter;повар;152
winter;поведен;7
winter;повезет;3
winter;повезл;22
winter;повел;3
winter;повер;1
winter;поверт;1
winter;поверхн;2
winter;поверьт;3
winter;повес;5
winter;повесел;8
winter;повестк;1
winter;повкусн;1
winter;повлия;1
winter;повод;23
winter;поволж;1
winter;повор;7
winter;поворачива;2
